cik,ticker,all_tickers,issuer_edgar,name_source,name_match,form,form25_date,exchange_now,first_bar,last_bar,bars_total,bars_after_form25,status
1266585,NMZ,NMZ,NUVEEN MUNICIPAL HIGH INCOME OPPORTUNITY FUND,Nuveen Municipal High Income Opportunity Fund,True,25,2016-08-30,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
899689,VNO,VNO|VNORP|VNO-PL|VNO-PM|VNO-PN|VNO-PO,VORNADO REALTY TRUST,Vornado Realty Trust,True,25-NSE,2016-09-01,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
840489,FCFS,FCFS,"FIRSTCASH, INC","FirstCash Holdings, Inc.",True,25,2016-09-02,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
7789,ASB,ASB|ASBA|ASB-PE|ASB-PF,ASSOCIATED BANC-CORP,Associated Banc-Corp,True,25-NSE,2016-09-15,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1297996,DLR,DLR|DLR-PJ|DLR-PK|DLR-PL,"Digital Realty Trust, Inc.","Digital Realty Trust, Inc.",True,25-NSE,2016-09-15,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
7323,EAI,EAI,ENTERGY ARKANSAS INC,"Entergy Arkansas, Inc. 1M BD 4.875%66",True,25-NSE,2016-09-15,NYSE,2026-01-28,2026-09-04,153,153,still-listed
39368,FUL,FUL,FULLER H B CO,H.B. Fuller Company,True,25-NSE,2016-09-23,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1460329,FLNT,FLNT,"Cogint, Inc.","Fluent, Inc.",False,25,2016-09-26,NasdaqCM,2021-09-07,2026-09-04,1255,1255,identity-mismatch
1606163,LMB,LMB,"Limbach Holdings, Inc.","Limbach Holdings, Inc.",True,25-NSE,2016-09-26,NasdaqCM,2021-09-07,2026-09-04,1255,1255,still-listed
730349,TOFB,TOFB,TOFUTTI BRANDS INC,Tofutti Brands Inc.,True,25,2016-10-11,OTC Markets OTCQB,2021-09-07,2026-09-04,1255,1255,otc-continuation
8504,UAVS,UAVS,"EnerJex Resources, Inc.","AgEagle Aerial Systems, Inc.",False,25-NSE,2016-10-26,NYSE American,2021-09-07,2026-09-04,1255,1255,identity-mismatch
1497645,INN,INN|INN-PE|INN-PF,"Summit Hotel Properties, Inc.","Summit Hotel Properties, Inc.",True,25-NSE,2016-10-28,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1001601,MGTI,MGTI,MGT CAPITAL INVESTMENTS INC,"MGT Capital Investments, Inc.",True,25-NSE,2016-10-28,OTC Markets OTCID,2021-09-07,2026-09-04,1255,1255,otc-continuation
1051470,CCI,CCI,CROWN CASTLE INTERNATIONAL CORP,Crown Castle Inc.,True,25-NSE,2016-11-01,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1298675,CUBE,CUBE,CubeSmart,CubeSmart,True,25,2016-11-02,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1479094,STAG,STAG,"STAG Industrial, Inc.","STAG Industrial, Inc.",True,25-NSE,2016-11-02,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1554859,SMLR,SMLR,"Semler Scientific, Inc.",,False,25-NSE,2016-11-10,http:404,,,0,0,no-data
1289340,STXS,STXS,"Stereotaxis, Inc.","Stereotaxis, Inc.",True,25-NSE,2016-11-10,NYSE American,2021-09-07,2026-09-04,1255,1255,still-listed
1006655,EPM,EPM,EVOLUTION PETROLEUM CORP,Evolution Petroleum Corporation,True,25-NSE,2016-11-14,NYSE American,2021-09-07,2026-09-04,1255,1255,still-listed
920371,SSD,SSD,SIMPSON MANUFACTURING CO INC /CA/,"Simpson Manufacturing Co., Inc.",True,25-NSE,2016-11-14,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1622536,TLN,TLN,Talen Energy Corp,Talen Energy Corporation,True,25-NSE,2016-12-06,NasdaqGS,2023-06-02,2026-09-04,818,818,still-listed
929351,LGF-A,LGF-A|LGF-B,LIONS GATE ENTERTAINMENT CORP /CN/,,False,25-NSE,2016-12-09,http:404,,,0,0,no-data
1129137,AMX,AMX|AMXOF,AMERICA MOVIL SAB DE CV/,"América Móvil, S.A.B. de C.V.",False,25,2016-12-12,NYSE,2021-09-07,2026-09-04,1255,1255,identity-mismatch
1072379,NWBO,NWBO,NORTHWEST BIOTHERAPEUTICS INC,"Northwest Biotherapeutics, Inc.",True,25,2016-12-19,OTC Markets OTCQB,2021-09-07,2026-09-04,1255,1255,otc-continuation
1605484,STLA,STLA,Fiat Chrysler Automobiles N.V.,Stellantis N.V.,False,25-NSE,2016-12-20,NYSE,2021-09-07,2026-09-04,1255,1255,identity-mismatch
1611852,RAHGF,RAHGF,China Lending Corp,"Roan Holdings Group Co., Ltd.",False,25,2016-12-21,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,1255,identity-mismatch
936340,DTB,DTB|DTE|DTG|DTW,DTE ENERGY CO,DTE Energy Company 2020 Series ,True,25-NSE,2016-12-28,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1574565,EVGN,EVGN,Evogene Ltd.,Evogene Ltd.,True,25,2016-12-29,NasdaqCM,2021-09-07,2026-09-04,1255,1255,still-listed
1401667,PBYI,PBYI,"PUMA BIOTECHNOLOGY, INC.","Puma Biotechnology, Inc.",True,25,2016-12-30,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
1267395,AHL-PC,AHL-PC|AHL-PD|AHL-PE,ASPEN INSURANCE HOLDINGS LTD,,False,25-NSE,2017-01-03,http:404,,,0,0,no-data
1385589,JCI,JCI,Johnson Controls International plc,Johnson Controls International plc,True,25,2017-01-04,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
785161,EHC,EHC,HEALTHSOUTH CORP,Encompass Health Corporation,False,25-NSE,2017-01-12,NYSE,2021-09-07,2026-09-04,1255,1255,identity-mismatch
1377936,SAJ,SAJ|SAR|SAT|SAY|SAZ,SARATOGA INVESTMENT CORP.,Saratoga Investment Corp 8.00% ,True,25-NSE,2017-01-17,NYSE,2022-11-03,2026-09-04,962,962,still-listed
862668,ESMC,ESMC,ESCALON MEDICAL CORP,Escalon Medical Corp.,True,25-NSE,2017-01-25,OTC Markets OTCQB,2021-09-07,2026-09-04,1255,1255,otc-continuation
908259,OTLC,OTLC,MATEON THERAPEUTICS INC,"Oncotelic Therapeutics, Inc.",True,25-NSE,2017-01-25,OTC Markets OTCQB,2021-09-07,2026-09-04,1255,1255,otc-continuation
1675634,PIXY,PIXY,"ShiftPixy, Inc.",,False,25,2017-02-14,http:404,,,0,0,no-data
91576,KEY,KEY|KEY-PI|KEY-PJ|KEY-PK|KEY-PL,KEYCORP /NEW/,KeyCorp,True,25-NSE,2017-02-15,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
910606,REG,REG|REGCO|REGCP,REGENCY CENTERS CORP,Regency Centers Corporation,True,25-NSE,2017-02-21,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
1490349,PFX,PFX|PFXNZ,Medley Capital Corp,PhenixFIN Corporation,False,25-NSE,2017-02-22,NasdaqGM,2021-09-07,2026-09-04,1255,1255,identity-mismatch
1261654,UTI,UTI,UNIVERSAL TECHNICAL INSTITUTE INC,"Universal Technical Institute, Inc.",True,25-NSE,2017-02-23,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
751364,NNN,NNN,"NATIONAL RETAIL PROPERTIES, INC.","NNN REIT, Inc.",False,25-NSE,2017-02-24,NYSE,2021-09-07,2026-09-04,1255,1255,identity-mismatch
61986,MTW,MTW,MANITOWOC CO INC,"The Manitowoc Company, Inc.",True,25-NSE,2017-02-27,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1280784,HCXY,HCXY|HTGC,"Hercules Capital, Inc.","Hercules Capital, Inc.",True,25-NSE,2017-03-02,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
766704,WELL,WELL,WELLTOWER INC.,Welltower Inc.,True,25-NSE,2017-03-10,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1000275,RY,RY|RBCPF|RBMCF|RYLBF,ROYAL BANK OF CANADA,Royal Bank of Canada,True,25-NSE,2017-03-13,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
786947,ACUR,ACUR,"ACURA PHARMACEUTICALS, INC","Acura Pharmaceuticals, Inc.",True,25-NSE,2017-03-14,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,1255,otc-continuation
21344,KO,KO,COCA COLA CO,The Coca-Cola Company,True,25-NSE,2017-03-15,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1087711,SNTUF,SNTUF|STNDF,Santander UK plc,Santander UK plc,True,25-NSE,2017-03-15,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,1255,otc-continuation
720005,RJF,RJF|RJF-PB,RAYMOND JAMES FINANCIAL INC,"Raymond James Financial, Inc.",True,25-NSE,2017-03-16,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
14846,BRT,BRT,BRT Realty Trust,BRT Apartments Corp.,True,25-NSE,2017-03-20,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
769594,NPPXF,NPPXF|NTTYY,NIPPON TELEGRAPH & TELEPHONE CORP,"NTT, Inc.",False,25,2017-03-21,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,1255,identity-mismatch
76334,PH,PH,PARKER HANNIFIN CORP,Parker-Hannifin Corporation,True,25-NSE,2017-03-24,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1025996,KRC,KRC,KILROY REALTY CORP,Kilroy Realty Corporation,True,25-NSE,2017-03-30,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1400810,HCI,HCI|HCIIP,"HCI Group, Inc.","HCI Group, Inc.",True,25-NSE,2017-04-03,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
833444,JCI,JCI,Johnson Controls International plc,Johnson Controls International plc,True,25-NSE,2017-04-03,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1108109,CYH,CYH,COMMUNITY HEALTH SYSTEMS INC,"Community Health Systems, Inc.",True,25-NSE,2017-04-04,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
726728,O,O|O-P,REALTY INCOME CORP,Realty Income Corporation,True,25-NSE,2017-04-07,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
790816,BDN,BDN,BRANDYWINE REALTY TRUST,Brandywine Realty Trust,True,25-NSE,2017-04-11,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1035443,ARE,ARE,ALEXANDRIA REAL ESTATE EQUITIES INC,"Alexandria Real Estate Equities, Inc.",True,25-NSE,2017-04-17,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1214816,AXS,AXS|AXS-PE,AXIS CAPITAL HOLDINGS LTD,AXIS Capital Holdings Limited,True,25-NSE,2017-04-17,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
36104,USB,USB|USB-PA|USB-PH|USB-PP|USB-PQ|USB-PR|USB-PS,US BANCORP \DE\,U.S. Bancorp,True,25-NSE,2017-04-17,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
315545,PVCT,PVCT,"PROVECTUS BIOPHARMACEUTICALS, INC.","Provectus Biopharmaceuticals, Inc.",True,25-NSE,2017-04-21,OTC Markets OTCQB,2021-09-07,2026-09-04,1255,1255,otc-continuation
1160308,SVRA,SVRA,Savara Inc,Savara Inc.,True,25,2017-04-27,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
1509589,CIVI,CIVI|CIVII|CIVIW,"Bonanza Creek Energy, Inc.",,False,25-NSE,2017-05-01,http:404,,,0,0,no-data
1326190,ALT,ALT,"Altimmune, Inc.","Altimmune, Inc.",True,25,2017-05-05,NasdaqGM,2021-09-07,2026-09-04,1255,1255,still-listed
1585364,PRGO,PRGO,PERRIGO Co plc,Perrigo Company plc,True,25-NSE,2017-05-09,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
42682,GRC,GRC,GORMAN RUPP CO,The Gorman-Rupp Company,True,25,2017-05-15,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1053507,AMT,AMT,AMERICAN TOWER CORP /MA/,American Tower Corporation,True,25-NSE,2017-05-16,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1271554,ERLFF,ERLFF,Entree Resources Ltd.,Entrée Resources Ltd.,True,25-NSE,2017-05-16,OTC Markets OTCQB,2021-09-07,2026-09-04,1255,1255,otc-continuation
1615063,INSE,INSE,"Inspired Entertainment, Inc.","Inspired Entertainment, Inc.",True,25-NSE,2017-05-18,NasdaqCM,2021-09-07,2026-09-04,1255,1255,still-listed
1158172,SCOR,SCOR,"COMSCORE, INC.","comScore, Inc.",True,25-NSE,2017-05-18,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
1006837,VATE,VATE,"HC2 HOLDINGS, INC.",INNOVATE Corp.,False,25,2017-05-22,NYSE,2021-09-07,2026-09-04,1255,1255,identity-mismatch
1506307,KMI,KMI|EP-PC,"KINDER MORGAN, INC.","Kinder Morgan, Inc.",True,25-NSE,2017-05-24,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1071371,CIB,CIB,BANCOLOMBIA SA,Grupo Cibest S.A.,False,25-NSE,2017-05-26,NYSE,2021-09-07,2026-09-04,1255,1255,identity-mismatch
1109357,EXC,EXC,EXELON CORP,Exelon Corporation,True,25-NSE,2017-06-01,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
931015,PII,PII,POLARIS INDUSTRIES INC/MN,Polaris Inc.,True,25-NSE,2017-06-15,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
874761,AES,AES,AES CORP,The AES Corporation,True,25-NSE,2017-06-23,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1679688,DBRG,DBRG,"Colony NorthStar, Inc.","DigitalBridge Group, Inc.",False,25-NSE,2017-06-23,NYSE,2021-09-07,2026-09-04,1255,1255,identity-mismatch
860546,CDP,CDP,CORPORATE OFFICE PROPERTIES TRUST,COPT Defense Properties,False,25-NSE,2017-06-27,NYSE,2021-09-07,2026-09-04,1255,1255,identity-mismatch
1571329,LRFC,LRFC,Capitala Finance Corp.,,False,25-NSE,2017-06-28,http:404,,,0,0,no-data
1383414,PNNT,PNNT,PENNANTPARK INVESTMENT CORP,PennantPark Investment Corporation,True,25-NSE,2017-06-29,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
313616,DHR,DHR,DANAHER CORP /DE/,Danaher Corporation,True,25-NSE,2017-06-30,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1692412,PLYA,PLYA,Playa Hotels & Resorts N.V.,,False,25,2017-07-17,http:404,,,0,0,no-data
16859,SRL,SRL,MFC BANCORP LTD.,Scully Royalty Ltd.,False,25-NSE,2017-07-17,NYSE,2021-09-07,2026-09-04,1255,1255,identity-mismatch
1037868,AME,AME,AMETEK INC/,"AMETEK, Inc.",True,25-NSE,2017-07-18,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
92103,SCE-PG,SCE-PG|SCE-PH|SCE-PJ|SCE-PK|SCE-PL|SCE-PM|SCE-PN,SOUTHERN CALIFORNIA EDISON CO,SCE Trust II TR PFD SECS 5.1%,False,25-NSE,2017-07-20,NYSE,2026-07-17,2026-09-04,36,36,identity-mismatch
1137091,PSIX,PSIX,"POWER SOLUTIONS INTERNATIONAL, INC.","Power Solutions International, Inc.",True,25-NSE,2017-07-21,NasdaqCM,2021-09-07,2026-09-04,1255,1255,still-listed
1476150,TRNO,TRNO,Terreno Realty Corp,Terreno Realty Corporation,True,25-NSE,2017-07-21,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
946486,WINT,WINT|WINTW,WINDTREE THERAPEUTICS INC /DE/,"Windtree Therapeutics, Inc.",True,25-NSE,2017-07-21,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,1255,otc-continuation
100493,TSN,TSN,TYSON FOODS INC,"Tyson Foods, Inc.",True,25-NSE,2017-07-24,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1014111,GLAE,GLAE,"GlassBridge Enterprises, Inc.",,False,25,2017-07-31,http:404,,,0,0,no-data
1466085,IRT,IRT,"INDEPENDENCE REALTY TRUST, INC.","Independence Realty Trust, Inc.",True,25,2017-07-31,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1467760,ARI,ARI,"Apollo Commercial Real Estate Finance, Inc.","Apollo Commercial Real Estate Finance, Inc.",True,25-NSE,2017-08-02,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1162194,LAB,LAB,FLUIDIGM CORP,Standard BioTools Inc.,False,25,2017-08-02,NasdaqGS,2021-09-07,2026-09-04,1255,1255,identity-mismatch
1580345,TPVG,TPVG,TriplePoint Venture Growth BDC Corp.,TriplePoint Venture Growth BDC Corp.,True,25-NSE,2017-08-15,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1043219,NLY,NLY|NLY-PF|NLY-PG|NLY-PI,ANNALY CAPITAL MANAGEMENT INC,"Annaly Capital Management, Inc.",True,25-NSE,2017-08-28,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
752642,UMH,UMH|UMH-PD,"UMH PROPERTIES, INC.","UMH Properties, Inc.",True,25-NSE,2017-08-31,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
725876,X,X,Function,,False,25-NSE,2017-08-31,http:404,,,0,0,no-data
30554,CTA-PA,CTA-PA|CTA-PB,DUPONT E I DE NEMOURS & CO,"EIDP, Inc.",False,25-NSE,2017-09-01,NYSE,2021-09-07,2026-09-04,1255,1255,identity-mismatch
1492691,KNX,KNX,Knight-Swift Transportation Holdings Inc.,Knight-Swift Transportation Holdings Inc.,True,25-NSE,2017-09-11,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
84748,ROG,ROG,ROGERS CORP,Rogers Corporation,True,25-NSE,2017-09-11,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
901832,AZN,AZN|AZNCF,ASTRAZENECA PLC,AstraZeneca PLC,True,25-NSE,2017-09-15,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1327811,WDAY,WDAY,"Workday, Inc.","Workday, Inc.",True,25,2017-09-19,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
1551901,SCM,SCM,Stellus Capital Investment Corp,Stellus Capital Investment Corporation,True,25-NSE,2017-09-20,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
895417,ELS,ELS,EQUITY LIFESTYLE PROPERTIES INC,"Equity LifeStyle Properties, Inc.",True,25-NSE,2017-09-25,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
4281,HWM,HWM|HWM-P,Arconic Inc.,Howmet Aerospace Inc.,False,25-NSE,2017-10-02,NYSE,2021-09-07,2026-09-04,1255,1255,identity-mismatch
1579241,ALLE,ALLE,Allegion plc,Allegion plc,True,25-NSE,2017-10-03,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1562401,AMH,AMH|AMH-PG|AMH-PH,American Homes 4 Rent,American Homes 4 Rent,True,25-NSE,2017-10-03,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
912593,SUI,SUI,SUN COMMUNITIES INC,"Sun Communities, Inc.",True,25-NSE,2017-10-05,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
25743,TXMD,TXMD,"TherapeuticsMD, Inc.","TherapeuticsMD, Inc.",True,25,2017-10-06,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
1620179,XELA,XELA|XELAP,"Exela Technologies, Inc.","Exela Technologies, Inc.",True,25-NSE,2017-10-06,OTC Markets OTCPK,2021-09-07,2026-09-04,1255,1255,otc-continuation
1070235,BB,BB,BLACKBERRY Ltd,BlackBerry Limited,True,25,2017-10-13,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1278752,MFIC,MFIC|MFICL,APOLLO INVESTMENT CORP,MidCap Financial Investment Corporation,True,25-NSE,2017-10-16,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
799292,MHO,MHO,M I HOMES INC,"M/I Homes, Inc.",True,25-NSE,2017-10-16,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1483934,SBBA,SBBA|STNG,Scorpio Tankers Inc.,,False,25-NSE,2017-10-16,http:404,,,0,0,no-data
1045609,PLD,PLD|PLDGP,"Prologis, Inc.","Prologis, Inc.",True,25-NSE,2017-10-19,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1095651,SAFE,SAFE,ISTAR INC.,Safehold Inc.,False,25-NSE,2017-10-24,NYSE,2021-09-07,2026-09-04,1255,1255,identity-mismatch
41091,GPJA,GPJA,GEORGIA POWER CO,Georgia Power Company 5% JR SUB NT 77,True,25-NSE,2017-10-25,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
798359,CSR,CSR|IRET|CSR-PC,INVESTORS REAL ESTATE TRUST,Centerspace,False,25-NSE,2017-11-01,NYSE,2021-09-07,2026-09-04,1255,1255,identity-mismatch
1487428,HRZN,HRZN|HTFB|HTFC,Horizon Technology Finance Corp,Horizon Technology Finance Corporation,True,25-NSE,2017-11-01,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
803016,CFNB,CFNB,CALIFORNIA FIRST NATIONAL BANCORP,California First Leasing Corporation,True,25,2017-11-03,OTC Markets OTCID,2021-09-07,2026-09-04,1255,1255,otc-continuation
882300,SBI,SBI,WESTERN ASSET INTERMEDIATE MUNI FUND INC.,Western Asset Intermediate Muni Fund Inc.,True,25,2017-11-06,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1673358,YUMC,YUMC,"Yum China Holdings, Inc.","Yum China Holdings, Inc.",True,25-NSE,2017-11-07,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1545654,ALEX,ALEX,"Alexander & Baldwin, Inc.",,False,25-NSE,2017-11-09,http:404,,,0,0,no-data
832101,IEX,IEX,IDEX CORP /DE/,IDEX Corporation,True,25,2017-11-09,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1545772,BPYPM,BPYPM|BPYPN|BPYPO|BPYPP,Brookfield Property Partners L.P.,Brookfield Property Preferred L.P.,True,25,2017-11-15,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
4977,AFL,AFL,AFLAC INC,Aflac Incorporated,True,25-NSE,2017-11-16,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
806968,WPP,WPP|WPPGF,WPP plc,WPP plc,True,25,2017-11-27,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1023731,EGHT,EGHT,8X8 INC /DE/,"8x8, Inc.",True,25,2017-11-28,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
1647088,WSC,WSC,WillScot Corp,WillScot Holdings Corporation,True,25,2017-11-30,NasdaqCM,2021-09-07,2026-09-04,1255,1255,still-listed
1393612,DFS,DFS,Discover Financial Services,,False,25-NSE,2017-12-01,http:404,,,0,0,no-data
71508,ENJ,ENJ|ENO,"ENTERGY NEW ORLEANS, LLC","Entergy Utility Group, Inc. 1ST MTG 5% 52",False,25-NSE,2017-12-01,NYSE,2021-09-07,2026-09-04,1255,1255,identity-mismatch
19617,JPM,JPM|AMJB|JPM-PC|JPM-PD|JPM-PJ|JPM-PK|JPM-PL|JPM-PM,JPMORGAN CHASE & CO,JPMorgan Chase & Co.,True,25-NSE,2017-12-01,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1408100,KW,KW,"Kennedy-Wilson Holdings, Inc.",,False,25-NSE,2017-12-01,http:404,,,0,0,no-data
316709,SCHW,SCHW,SCHWAB CHARLES CORP,The Charles Schwab Corporation,True,25-NSE,2017-12-01,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
45876,NVRI,NVRI,HARSCO CORP,Enviri Corporation,False,25-NSE,2017-12-05,NYSE,2021-09-07,2026-09-04,1255,1255,identity-mismatch
872912,DCTH,DCTH,"DELCATH SYSTEMS, INC.","Delcath Systems, Inc.",True,25-NSE,2017-12-07,NasdaqCM,2021-09-07,2026-09-04,1255,1255,still-listed
1175483,DSHK,DSHK|DSHKN|DSHKO|DSHKP,Drive Shack Inc.,,False,25-NSE,2017-12-07,http:404,,,0,0,no-data
922521,FALC,FALC,FALCONSTOR SOFTWARE INC,"FalconStor Software, Inc.",True,25-NSE,2017-12-07,OTC Markets OTCID,2021-09-07,2026-09-04,1255,1255,otc-continuation
1563665,HRGN,HRGN,"Biostage, Inc.",Harvard Apparatus Regenerative Technology Inc.,False,25-NSE,2017-12-07,OTC Markets OTCQB,2021-09-07,2026-09-04,1255,1255,identity-mismatch
1635282,RMNI,RMNI,"Rimini Street, Inc.","Rimini Street, Inc.",True,25-NSE,2017-12-07,NasdaqGM,2021-09-07,2026-09-04,1255,1255,still-listed
770460,PFBX,PFBX,PEOPLES FINANCIAL CORP /MS/,Peoples Financial Corporation,True,25,2017-12-11,OTC Markets OTCQX,2021-09-07,2026-09-04,1255,1255,otc-continuation
1096056,LXFR,LXFR,LUXFER HOLDINGS PLC,Luxfer Holdings PLC,True,25-NSE,2017-12-12,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1166691,CCZ,CCZ|CMCSA,COMCAST CORP,Comcast Holdings Corp.,True,25-NSE,2017-12-18,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1513761,NCLH,NCLH,Norwegian Cruise Line Holdings Ltd.,Norwegian Cruise Line Holdings Ltd.,True,25,2017-12-18,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
702165,NSC,NSC,NORFOLK SOUTHERN CORP,Norfolk Southern Corporation,True,25,2017-12-18,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
77476,PEP,PEP,PEPSICO INC,"PepsiCo, Inc.",True,25,2017-12-19,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
1418076,SLRC,SLRC,Solar Capital Ltd.,SLR Investment Corp.,False,25-NSE,2017-12-20,NasdaqGS,2021-09-07,2026-09-04,1255,1255,identity-mismatch
1045450,EPR,EPR|EPR-PC|EPR-PE|EPR-PG,EPR PROPERTIES,EPR Properties,True,25-NSE,2017-12-21,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
320335,GL,GL|GL-PD,TORCHMARK CORP,Globe Life Inc.,False,25-NSE,2017-12-22,NYSE,2021-09-07,2026-09-04,1255,1255,identity-mismatch
1111335,VC,VC,VISTEON CORP,Visteon Corporation,True,25,2017-12-26,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
1498710,SAVE,SAVE,"Spirit Airlines, Inc.",,False,25,2017-12-28,http:404,,,0,0,no-data
72903,XEL,XEL,XCEL ENERGY INC,Xcel Energy Inc.,True,25,2017-12-29,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
947484,ACGL,ACGL|ACGLN|ACGLO,ARCH CAPITAL GROUP LTD.,Arch Capital Group Ltd.,True,25-NSE,2018-01-02,NasdaqGS,2021-09-07,2026-09-04,1255,1255,still-listed
1499494,DXF,DXF,China Xiniya Fashion Ltd,Eason Technology Limited,False,25,2018-01-08,NYSE American,2025-01-24,2026-09-04,406,406,identity-mismatch
1015820,QGEN,QGEN,QIAGEN NV,Qiagen N.V.,True,25,2018-01-08,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
7332,SWN,SWN,SOUTHWESTERN ENERGY CO,,False,25-NSE,2018-01-16,http:404,,,0,0,no-data
70145,NFG,NFG,NATIONAL FUEL GAS CO,National Fuel Gas Company,True,25-NSE,2018-01-17,NYSE,2021-09-07,2026-09-04,1255,1255,still-listed
1058623,CMLS,CMLS,CUMULUS MEDIA INC,,False,25-NSE,2018-01-25,http:404,,,0,0,no-data
1413898,DALN,DALN,A. H. Belo Corp,,False,25-NSE,2018-01-25,http:404,,,0,0,no-data
